year,zone_id,province_id,province_name,region,zone_number,party_name,votes,vote_pct,rank,total_votes
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,กรีน,152,0.15,21,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,พลังไทยรักไทย,147,0.15,22,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,ชาติพัฒนา,138,0.14,23,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,ประชาธิปไตยใหม่,138,0.14,24,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,ประชาภิวัฒน์,124,0.13,25,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,รวมพลังประชาชาติไทย,119,0.12,26,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,ทางเลือกใหม่,111,0.11,27,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,พลังไทสร้างชาติ,90,0.09,28,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,ไทยศรีวิไลย์,77,0.08,29,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,ไทยธรรม,64,0.06,30,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,เพื่อชีวิตใหม่,49,0.05,31,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,พลังศรัทธา,40,0.04,32,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,พลังปวงชนไทย,26,0.03,33,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,พลังสังคม,16,0.02,34,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,เพื่อนไทย,0,0.00,35,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,ประชากรไทย,0,0.00,36,98946
2562,pv_45_z_7,pv_45,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,7,ไทยรักษาชาติ,0,0.00,37,98946
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,ภูมิใจไทย,36361,38.36,1,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,พลังประชารัฐ,21943,23.15,2,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,ประชาธิปัตย์,17606,18.58,3,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,อนาคตใหม่,8541,9.01,4,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,เสรีรวมไทย,1475,1.56,5,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,เศรษฐกิจใหม่,927,0.98,6,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,กรีน,885,0.93,7,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,ประชาภิวัฒน์,799,0.84,8,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,รวมพลังประชาชาติไทย,784,0.83,9,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,ชาติพัฒนา,689,0.73,10,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,ประชาชาติ,611,0.64,11,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,เพื่อชาติ,492,0.52,12,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,รักษ์ผืนป่าประเทศไทย,478,0.50,13,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,พลังไทยรักชาติ,425,0.45,14,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,ประชานิยม,406,0.43,15,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,พลังชาติไทย,316,0.33,16,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,ชาติไทยพัฒนา,302,0.32,17,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,พลังท้องถิ่นไท,274,0.29,18,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,พลังไทสร้างชาติ,247,0.26,19,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,พลังปวงชนไทย,242,0.26,20,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,พลังไทยรักไทย,220,0.23,21,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,ประชาชนปฏิรูป,209,0.22,22,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,คลองไทย,173,0.18,23,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,พลังธรรมใหม่,151,0.16,24,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,ไทรักธรรม,116,0.12,25,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,มหาชน,79,0.08,26,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,ภาคีเครือข่ายไทย,27,0.03,27,94778
2562,pv_85_z_1,pv_85,ระนอง,ภาคใต้,1,ไทยรักษาชาติ,0,0.00,28,94778
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,ประชาธิปัตย์,33376,42.05,1,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,อนาคตใหม่,21064,26.54,2,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,เพื่อไทย,11368,14.32,3,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,เสรีรวมไทย,2766,3.49,4,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,เศรษฐกิจใหม่,2640,3.33,5,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,ภูมิใจไทย,2406,3.03,6,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,รวมพลังประชาชาติไทย,2298,2.90,7,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,ชาติไทยพัฒนา,549,0.69,8,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,ไทยศรีวิไลย์,454,0.57,9,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,เพื่อชาติ,394,0.50,10,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,พลังท้องถิ่นไท,358,0.45,11,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,รักษ์ผืนป่าประเทศไทย,333,0.42,12,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,ประชาชนปฏิรูป,244,0.31,13,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,พลเมืองไทย,212,0.27,14,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,ประชาไทย,142,0.18,15,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,ประชาธิปไตยใหม่,138,0.17,16,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,เพื่อชีวิตใหม่,111,0.14,17,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,ไทรักธรรม,94,0.12,18,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,ครูไทยเพื่อประชาชน,93,0.12,19,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,พลังชาติไทย,82,0.10,20,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,ประชานิยม,67,0.08,21,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,เพื่อแผ่นดิน,43,0.05,22,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,ประชาธรรมไทย,40,0.05,23,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,ประชาภิวัฒน์,37,0.05,24,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,มหาชน,33,0.04,25,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,มติประชา,25,0.03,26,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,พลังประชารัฐ,0,0.00,27,79367
2562,pv_21_z_1,pv_21,ระยอง,ภาคตะวันออก,1,ไทยรักษาชาติ,0,0.00,28,79367
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,ประชาธิปัตย์,35436,35.93,1,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,อนาคตใหม่,24602,24.94,2,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,พลังประชารัฐ,20542,20.83,3,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,เสรีรวมไทย,5840,5.92,4,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,ภูมิใจไทย,3223,3.27,5,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,เพื่อชาติ,1955,1.98,6,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,รวมพลังประชาชาติไทย,1700,1.72,7,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,เศรษฐกิจใหม่,1621,1.64,8,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,ไทรักธรรม,541,0.55,9,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,พลังท้องถิ่นไท,465,0.47,10,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,ไทยศรีวิไลย์,444,0.45,11,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,ชาติไทยพัฒนา,385,0.39,12,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,พลังประชาธิปไตย,360,0.37,13,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,รักษ์ผืนป่าประเทศไทย,301,0.31,14,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,พลเมืองไทย,239,0.24,15,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,พลังชาติไทย,217,0.22,16,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,ประชาไทย,174,0.18,17,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,ประชาธิปไตยใหม่,155,0.16,18,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,ประชานิยม,107,0.11,19,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,ประชาธรรมไทย,92,0.09,20,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,มติประชา,86,0.09,21,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,ครูไทยเพื่อประชาชน,74,0.08,22,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,ประชาภิวัฒน์,68,0.07,23,98627
2562,pv_21_z_2,pv_21,ระยอง,ภาคตะวันออก,2,ไทยรักษาชาติ,0,0.00,24,98627
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,ประชาธิปัตย์,29645,29.96,1,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,อนาคตใหม่,26166,26.44,2,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,เพื่อไทย,17256,17.44,3,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,พลังประชารัฐ,13957,14.10,4,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,เสรีรวมไทย,3458,3.49,5,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,เศรษฐกิจใหม่,1870,1.89,6,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,ภูมิใจไทย,1536,1.55,7,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,รวมพลังประชาชาติไทย,906,0.92,8,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,ชาติไทยพัฒนา,528,0.53,9,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,รักษ์ผืนป่าประเทศไทย,498,0.50,10,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,สังคมประชาธิปไตยไทย,450,0.45,11,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,ไทยศรีวิไลย์,399,0.40,12,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,เพื่อชาติ,352,0.36,13,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,เพื่อแผ่นดิน,331,0.33,14,98958
2562,pv_21_z_3,pv_21,ระยอง,ภาคตะวันออก,3,พลังปวงชนไทย,249,0.25,15,98958
